leaf_size,metric,n_neighbors,weights,f1_macro_score,loss
30,<function cityblock at 0x0000022CDC95A5F0>,3,uniform,0.8337173143340376,0.16628268566596238
30,<function cityblock at 0x0000022CDC95A5F0>,3,distance,0.8413170505761528,0.1586829494238472
30,<function cityblock at 0x0000022CDC95A5F0>,4,uniform,0.8073699896882838,0.19263001031171623
30,<function cityblock at 0x0000022CDC95A5F0>,4,distance,0.843789809652673,0.15621019034732697
30,<function cityblock at 0x0000022CDC95A5F0>,5,uniform,0.8111331880568237,0.18886681194317634
30,<function cityblock at 0x0000022CDC95A5F0>,5,distance,0.8310453374395145,0.16895466256048552
30,<function cityblock at 0x0000022CDC95A5F0>,6,uniform,0.8045365851622904,0.19546341483770957
30,<function cityblock at 0x0000022CDC95A5F0>,6,distance,0.8281097554476452,0.1718902445523548
30,<function cityblock at 0x0000022CDC95A5F0>,7,uniform,0.8027977404524153,0.19720225954758475
30,<function cityblock at 0x0000022CDC95A5F0>,7,distance,0.819912205566952,0.180087794433048
30,<function cityblock at 0x0000022CDC95A5F0>,10,uniform,0.7783323748966074,0.22166762510339255
30,<function cityblock at 0x0000022CDC95A5F0>,10,distance,0.8130126790970826,0.18698732090291736
30,<function cosine at 0x0000022CDC95A320>,3,uniform,0.8059483793780783,0.19405162062192172
30,<function cosine at 0x0000022CDC95A320>,3,distance,0.8225170664146889,0.1774829335853111
30,<function cosine at 0x0000022CDC95A320>,4,uniform,0.7773701244958304,0.22262987550416957
30,<function cosine at 0x0000022CDC95A320>,4,distance,0.8206689178080518,0.17933108219194815
30,<function cosine at 0x0000022CDC95A320>,5,uniform,0.7896404901216978,0.2103595098783022
30,<function cosine at 0x0000022CDC95A320>,5,distance,0.81806088527146,0.18193911472853996
30,<function cosine at 0x0000022CDC95A320>,6,uniform,0.7736379272319156,0.2263620727680844
30,<function cosine at 0x0000022CDC95A320>,6,distance,0.8201596011969694,0.1798403988030306
30,<function cosine at 0x0000022CDC95A320>,7,uniform,0.7746373614166776,0.2253626385833224
30,<function cosine at 0x0000022CDC95A320>,7,distance,0.8026960561661866,0.19730394383381344
30,<function cosine at 0x0000022CDC95A320>,10,uniform,0.7642019683751006,0.23579803162489943
30,<function cosine at 0x0000022CDC95A320>,10,distance,0.7906305660257327,0.20936943397426733
30,<function sqeuclidean at 0x0000022CDC95A200>,3,uniform,0.8014578569537484,0.19854214304625162
30,<function sqeuclidean at 0x0000022CDC95A200>,3,distance,0.8174907368257393,0.18250926317426075
30,<function sqeuclidean at 0x0000022CDC95A200>,4,uniform,0.775896714492466,0.224103285507534
30,<function sqeuclidean at 0x0000022CDC95A200>,4,distance,0.8168163166842707,0.18318368331572932
30,<function sqeuclidean at 0x0000022CDC95A200>,5,uniform,0.7880224706437126,0.21197752935628744
30,<function sqeuclidean at 0x0000022CDC95A200>,5,distance,0.811164874147642,0.18883512585235795
30,<function sqeuclidean at 0x0000022CDC95A200>,6,uniform,0.7797826110076082,0.22021738899239185
30,<function sqeuclidean at 0x0000022CDC95A200>,6,distance,0.8187751243360409,0.18122487566395906
30,<function sqeuclidean at 0x0000022CDC95A200>,7,uniform,0.7784070978230536,0.22159290217694638
30,<function sqeuclidean at 0x0000022CDC95A200>,7,distance,0.8017870982968632,0.19821290170313677
30,<function sqeuclidean at 0x0000022CDC95A200>,10,uniform,0.762306441260014,0.237693558739986
30,<function sqeuclidean at 0x0000022CDC95A200>,10,distance,0.790303033724392,0.20969696627560797
30,<function chi_square_distance at 0x0000022CE0295240>,3,uniform,0.7022129844056861,0.29778701559431386
30,<function chi_square_distance at 0x0000022CE0295240>,3,distance,0.7132516403733239,0.2867483596266761
30,<function chi_square_distance at 0x0000022CE0295240>,4,uniform,0.6991492486593657,0.3008507513406343
30,<function chi_square_distance at 0x0000022CE0295240>,4,distance,0.7234810477604462,0.2765189522395538
30,<function chi_square_distance at 0x0000022CE0295240>,5,uniform,0.6974407014047547,0.30255929859524533
30,<function chi_square_distance at 0x0000022CE0295240>,5,distance,0.723773174611603,0.27622682538839705
30,<function chi_square_distance at 0x0000022CE0295240>,6,uniform,0.6854839072572242,0.3145160927427758
30,<function chi_square_distance at 0x0000022CE0295240>,6,distance,0.7193640577293817,0.2806359422706183
30,<function chi_square_distance at 0x0000022CE0295240>,7,uniform,0.6984907262568248,0.30150927374317515
30,<function chi_square_distance at 0x0000022CE0295240>,7,distance,0.7301008324863826,0.2698991675136174
30,<function chi_square_distance at 0x0000022CE0295240>,10,uniform,0.6864116836462423,0.3135883163537577
30,<function chi_square_distance at 0x0000022CE0295240>,10,distance,0.7178883132822816,0.28211168671771836
30,<function bhattacharyya_distance at 0x0000022CE0295AB0>,3,uniform,0.766417735816733,0.233582264183267
30,<function bhattacharyya_distance at 0x0000022CE0295AB0>,3,distance,0.7817172171852356,0.21828278281476443
30,<function bhattacharyya_distance at 0x0000022CE0295AB0>,4,uniform,0.7448068092675143,0.2551931907324857
30,<function bhattacharyya_distance at 0x0000022CE0295AB0>,4,distance,0.7852855205450658,0.21471447945493416
30,<function bhattacharyya_distance at 0x0000022CE0295AB0>,5,uniform,0.7512302226287147,0.24876977737128525
30,<function bhattacharyya_distance at 0x0000022CE0295AB0>,5,distance,0.7699165434015147,0.23008345659848528
30,<function bhattacharyya_distance at 0x0000022CE0295AB0>,6,uniform,0.7498704615579269,0.2501295384420731
30,<function bhattacharyya_distance at 0x0000022CE0295AB0>,6,distance,0.7718612475011511,0.22813875249884885
30,<function bhattacharyya_distance at 0x0000022CE0295AB0>,7,uniform,0.7496962242531616,0.2503037757468384
30,<function bhattacharyya_distance at 0x0000022CE0295AB0>,7,distance,0.7582583268074726,0.24174167319252737
30,<function bhattacharyya_distance at 0x0000022CE0295AB0>,10,uniform,0.7419622374979994,0.2580377625020006
30,<function bhattacharyya_distance at 0x0000022CE0295AB0>,10,distance,0.7622067894826673,0.2377932105173327
30,<function intersection_distance at 0x0000022CE02953F0>,3,uniform,0.7068730930335502,0.29312690696644983
30,<function intersection_distance at 0x0000022CE02953F0>,3,distance,0.07564474885304595,0.924355251146954
30,<function intersection_distance at 0x0000022CE02953F0>,4,uniform,0.7001041049426249,0.29989589505737513
30,<function intersection_distance at 0x0000022CE02953F0>,4,distance,0.07564474885304595,0.924355251146954
30,<function intersection_distance at 0x0000022CE02953F0>,5,uniform,0.7071327110154146,0.29286728898458536
30,<function intersection_distance at 0x0000022CE02953F0>,5,distance,0.07564474885304595,0.924355251146954
30,<function intersection_distance at 0x0000022CE02953F0>,6,uniform,0.6939082783974481,0.30609172160255194
30,<function intersection_distance at 0x0000022CE02953F0>,6,distance,0.07564474885304595,0.924355251146954
30,<function intersection_distance at 0x0000022CE02953F0>,7,uniform,0.6905585470175223,0.3094414529824777
30,<function intersection_distance at 0x0000022CE02953F0>,7,distance,0.07564474885304595,0.924355251146954
30,<function intersection_distance at 0x0000022CE02953F0>,10,uniform,0.6833604467222676,0.3166395532777324
30,<function intersection_distance at 0x0000022CE02953F0>,10,distance,0.07564474885304595,0.924355251146954
40,<function cityblock at 0x0000022CDC95A5F0>,3,uniform,0.8337173143340376,0.16628268566596238
40,<function cityblock at 0x0000022CDC95A5F0>,3,distance,0.8413170505761528,0.1586829494238472
40,<function cityblock at 0x0000022CDC95A5F0>,4,uniform,0.8073699896882838,0.19263001031171623
40,<function cityblock at 0x0000022CDC95A5F0>,4,distance,0.843789809652673,0.15621019034732697
40,<function cityblock at 0x0000022CDC95A5F0>,5,uniform,0.8111331880568237,0.18886681194317634
40,<function cityblock at 0x0000022CDC95A5F0>,5,distance,0.8310453374395145,0.16895466256048552
40,<function cityblock at 0x0000022CDC95A5F0>,6,uniform,0.8045365851622904,0.19546341483770957
40,<function cityblock at 0x0000022CDC95A5F0>,6,distance,0.8281097554476452,0.1718902445523548
40,<function cityblock at 0x0000022CDC95A5F0>,7,uniform,0.8027977404524153,0.19720225954758475
40,<function cityblock at 0x0000022CDC95A5F0>,7,distance,0.819912205566952,0.180087794433048
40,<function cityblock at 0x0000022CDC95A5F0>,10,uniform,0.7783323748966074,0.22166762510339255
40,<function cityblock at 0x0000022CDC95A5F0>,10,distance,0.8130126790970826,0.18698732090291736
40,<function cosine at 0x0000022CDC95A320>,3,uniform,0.8059483793780783,0.19405162062192172
40,<function cosine at 0x0000022CDC95A320>,3,distance,0.8225170664146889,0.1774829335853111
40,<function cosine at 0x0000022CDC95A320>,4,uniform,0.7773701244958304,0.22262987550416957
40,<function cosine at 0x0000022CDC95A320>,4,distance,0.8206689178080518,0.17933108219194815
40,<function cosine at 0x0000022CDC95A320>,5,uniform,0.7896404901216978,0.2103595098783022
40,<function cosine at 0x0000022CDC95A320>,5,distance,0.81806088527146,0.18193911472853996
40,<function cosine at 0x0000022CDC95A320>,6,uniform,0.7736379272319156,0.2263620727680844
40,<function cosine at 0x0000022CDC95A320>,6,distance,0.8201596011969694,0.1798403988030306
40,<function cosine at 0x0000022CDC95A320>,7,uniform,0.7746373614166776,0.2253626385833224
40,<function cosine at 0x0000022CDC95A320>,7,distance,0.8026960561661866,0.19730394383381344
40,<function cosine at 0x0000022CDC95A320>,10,uniform,0.7642019683751006,0.23579803162489943
40,<function cosine at 0x0000022CDC95A320>,10,distance,0.7906305660257327,0.20936943397426733
40,<function sqeuclidean at 0x0000022CDC95A200>,3,uniform,0.8014578569537484,0.19854214304625162
40,<function sqeuclidean at 0x0000022CDC95A200>,3,distance,0.8174907368257393,0.18250926317426075
40,<function sqeuclidean at 0x0000022CDC95A200>,4,uniform,0.775896714492466,0.224103285507534
40,<function sqeuclidean at 0x0000022CDC95A200>,4,distance,0.8168163166842707,0.18318368331572932
40,<function sqeuclidean at 0x0000022CDC95A200>,5,uniform,0.7880224706437126,0.21197752935628744
40,<function sqeuclidean at 0x0000022CDC95A200>,5,distance,0.811164874147642,0.18883512585235795
40,<function sqeuclidean at 0x0000022CDC95A200>,6,uniform,0.7797826110076082,0.22021738899239185
40,<function sqeuclidean at 0x0000022CDC95A200>,6,distance,0.8187751243360409,0.18122487566395906
40,<function sqeuclidean at 0x0000022CDC95A200>,7,uniform,0.7784070978230536,0.22159290217694638
40,<function sqeuclidean at 0x0000022CDC95A200>,7,distance,0.8017870982968632,0.19821290170313677
40,<function sqeuclidean at 0x0000022CDC95A200>,10,uniform,0.762306441260014,0.237693558739986
40,<function sqeuclidean at 0x0000022CDC95A200>,10,distance,0.790303033724392,0.20969696627560797
40,<function chi_square_distance at 0x0000022CE0295240>,3,uniform,0.7022129844056861,0.29778701559431386
40,<function chi_square_distance at 0x0000022CE0295240>,3,distance,0.7132516403733239,0.2867483596266761
40,<function chi_square_distance at 0x0000022CE0295240>,4,uniform,0.6991492486593657,0.3008507513406343
40,<function chi_square_distance at 0x0000022CE0295240>,4,distance,0.7234810477604462,0.2765189522395538
40,<function chi_square_distance at 0x0000022CE0295240>,5,uniform,0.6974407014047547,0.30255929859524533
40,<function chi_square_distance at 0x0000022CE0295240>,5,distance,0.723773174611603,0.27622682538839705
40,<function chi_square_distance at 0x0000022CE0295240>,6,uniform,0.6854839072572242,0.3145160927427758
40,<function chi_square_distance at 0x0000022CE0295240>,6,distance,0.7193640577293817,0.2806359422706183
40,<function chi_square_distance at 0x0000022CE0295240>,7,uniform,0.6984907262568248,0.30150927374317515
40,<function chi_square_distance at 0x0000022CE0295240>,7,distance,0.7301008324863826,0.2698991675136174
40,<function chi_square_distance at 0x0000022CE0295240>,10,uniform,0.6864116836462423,0.3135883163537577
40,<function chi_square_distance at 0x0000022CE0295240>,10,distance,0.7178883132822816,0.28211168671771836
40,<function bhattacharyya_distance at 0x0000022CE0295AB0>,3,uniform,0.766417735816733,0.233582264183267
40,<function bhattacharyya_distance at 0x0000022CE0295AB0>,3,distance,0.7817172171852356,0.21828278281476443
40,<function bhattacharyya_distance at 0x0000022CE0295AB0>,4,uniform,0.7448068092675143,0.2551931907324857
40,<function bhattacharyya_distance at 0x0000022CE0295AB0>,4,distance,0.7852855205450658,0.21471447945493416
40,<function bhattacharyya_distance at 0x0000022CE0295AB0>,5,uniform,0.7512302226287147,0.24876977737128525
40,<function bhattacharyya_distance at 0x0000022CE0295AB0>,5,distance,0.7699165434015147,0.23008345659848528
40,<function bhattacharyya_distance at 0x0000022CE0295AB0>,6,uniform,0.7498704615579269,0.2501295384420731
40,<function bhattacharyya_distance at 0x0000022CE0295AB0>,6,distance,0.7718612475011511,0.22813875249884885
40,<function bhattacharyya_distance at 0x0000022CE0295AB0>,7,uniform,0.7496962242531616,0.2503037757468384
40,<function bhattacharyya_distance at 0x0000022CE0295AB0>,7,distance,0.7582583268074726,0.24174167319252737
40,<function bhattacharyya_distance at 0x0000022CE0295AB0>,10,uniform,0.7419622374979994,0.2580377625020006
40,<function bhattacharyya_distance at 0x0000022CE0295AB0>,10,distance,0.7622067894826673,0.2377932105173327
40,<function intersection_distance at 0x0000022CE02953F0>,3,uniform,0.7068730930335502,0.29312690696644983
40,<function intersection_distance at 0x0000022CE02953F0>,3,distance,0.07564474885304595,0.924355251146954
40,<function intersection_distance at 0x0000022CE02953F0>,4,uniform,0.7001041049426249,0.29989589505737513
40,<function intersection_distance at 0x0000022CE02953F0>,4,distance,0.07564474885304595,0.924355251146954
40,<function intersection_distance at 0x0000022CE02953F0>,5,uniform,0.7071327110154146,0.29286728898458536
40,<function intersection_distance at 0x0000022CE02953F0>,5,distance,0.07564474885304595,0.924355251146954
40,<function intersection_distance at 0x0000022CE02953F0>,6,uniform,0.6939082783974481,0.30609172160255194
40,<function intersection_distance at 0x0000022CE02953F0>,6,distance,0.07564474885304595,0.924355251146954
40,<function intersection_distance at 0x0000022CE02953F0>,7,uniform,0.6905585470175223,0.3094414529824777
40,<function intersection_distance at 0x0000022CE02953F0>,7,distance,0.07564474885304595,0.924355251146954
40,<function intersection_distance at 0x0000022CE02953F0>,10,uniform,0.6833604467222676,0.3166395532777324
40,<function intersection_distance at 0x0000022CE02953F0>,10,distance,0.07564474885304595,0.924355251146954
50,<function cityblock at 0x0000022CDC95A5F0>,3,uniform,0.8337173143340376,0.16628268566596238
50,<function cityblock at 0x0000022CDC95A5F0>,3,distance,0.8413170505761528,0.1586829494238472
50,<function cityblock at 0x0000022CDC95A5F0>,4,uniform,0.8073699896882838,0.19263001031171623
50,<function cityblock at 0x0000022CDC95A5F0>,4,distance,0.843789809652673,0.15621019034732697
50,<function cityblock at 0x0000022CDC95A5F0>,5,uniform,0.8111331880568237,0.18886681194317634
50,<function cityblock at 0x0000022CDC95A5F0>,5,distance,0.8310453374395145,0.16895466256048552
50,<function cityblock at 0x0000022CDC95A5F0>,6,uniform,0.8045365851622904,0.19546341483770957
50,<function cityblock at 0x0000022CDC95A5F0>,6,distance,0.8281097554476452,0.1718902445523548
50,<function cityblock at 0x0000022CDC95A5F0>,7,uniform,0.8027977404524153,0.19720225954758475
50,<function cityblock at 0x0000022CDC95A5F0>,7,distance,0.819912205566952,0.180087794433048
50,<function cityblock at 0x0000022CDC95A5F0>,10,uniform,0.7783323748966074,0.22166762510339255
50,<function cityblock at 0x0000022CDC95A5F0>,10,distance,0.8130126790970826,0.18698732090291736
50,<function cosine at 0x0000022CDC95A320>,3,uniform,0.8059483793780783,0.19405162062192172
50,<function cosine at 0x0000022CDC95A320>,3,distance,0.8225170664146889,0.1774829335853111
50,<function cosine at 0x0000022CDC95A320>,4,uniform,0.7773701244958304,0.22262987550416957
50,<function cosine at 0x0000022CDC95A320>,4,distance,0.8206689178080518,0.17933108219194815
50,<function cosine at 0x0000022CDC95A320>,5,uniform,0.7896404901216978,0.2103595098783022
50,<function cosine at 0x0000022CDC95A320>,5,distance,0.81806088527146,0.18193911472853996
50,<function cosine at 0x0000022CDC95A320>,6,uniform,0.7736379272319156,0.2263620727680844
50,<function cosine at 0x0000022CDC95A320>,6,distance,0.8201596011969694,0.1798403988030306
50,<function cosine at 0x0000022CDC95A320>,7,uniform,0.7746373614166776,0.2253626385833224
50,<function cosine at 0x0000022CDC95A320>,7,distance,0.8026960561661866,0.19730394383381344
50,<function cosine at 0x0000022CDC95A320>,10,uniform,0.7642019683751006,0.23579803162489943
50,<function cosine at 0x0000022CDC95A320>,10,distance,0.7906305660257327,0.20936943397426733
50,<function sqeuclidean at 0x0000022CDC95A200>,3,uniform,0.8014578569537484,0.19854214304625162
50,<function sqeuclidean at 0x0000022CDC95A200>,3,distance,0.8174907368257393,0.18250926317426075
50,<function sqeuclidean at 0x0000022CDC95A200>,4,uniform,0.775896714492466,0.224103285507534
50,<function sqeuclidean at 0x0000022CDC95A200>,4,distance,0.8168163166842707,0.18318368331572932
50,<function sqeuclidean at 0x0000022CDC95A200>,5,uniform,0.7880224706437126,0.21197752935628744
50,<function sqeuclidean at 0x0000022CDC95A200>,5,distance,0.811164874147642,0.18883512585235795
50,<function sqeuclidean at 0x0000022CDC95A200>,6,uniform,0.7797826110076082,0.22021738899239185
50,<function sqeuclidean at 0x0000022CDC95A200>,6,distance,0.8187751243360409,0.18122487566395906
50,<function sqeuclidean at 0x0000022CDC95A200>,7,uniform,0.7784070978230536,0.22159290217694638
50,<function sqeuclidean at 0x0000022CDC95A200>,7,distance,0.8017870982968632,0.19821290170313677
50,<function sqeuclidean at 0x0000022CDC95A200>,10,uniform,0.762306441260014,0.237693558739986
50,<function sqeuclidean at 0x0000022CDC95A200>,10,distance,0.790303033724392,0.20969696627560797
50,<function chi_square_distance at 0x0000022CE0295240>,3,uniform,0.7022129844056861,0.29778701559431386
50,<function chi_square_distance at 0x0000022CE0295240>,3,distance,0.7132516403733239,0.2867483596266761
50,<function chi_square_distance at 0x0000022CE0295240>,4,uniform,0.6991492486593657,0.3008507513406343
50,<function chi_square_distance at 0x0000022CE0295240>,4,distance,0.7234810477604462,0.2765189522395538
50,<function chi_square_distance at 0x0000022CE0295240>,5,uniform,0.6974407014047547,0.30255929859524533
50,<function chi_square_distance at 0x0000022CE0295240>,5,distance,0.723773174611603,0.27622682538839705
50,<function chi_square_distance at 0x0000022CE0295240>,6,uniform,0.6854839072572242,0.3145160927427758
50,<function chi_square_distance at 0x0000022CE0295240>,6,distance,0.7193640577293817,0.2806359422706183
50,<function chi_square_distance at 0x0000022CE0295240>,7,uniform,0.6984907262568248,0.30150927374317515
50,<function chi_square_distance at 0x0000022CE0295240>,7,distance,0.7301008324863826,0.2698991675136174
50,<function chi_square_distance at 0x0000022CE0295240>,10,uniform,0.6864116836462423,0.3135883163537577
50,<function chi_square_distance at 0x0000022CE0295240>,10,distance,0.7178883132822816,0.28211168671771836
50,<function bhattacharyya_distance at 0x0000022CE0295AB0>,3,uniform,0.766417735816733,0.233582264183267
50,<function bhattacharyya_distance at 0x0000022CE0295AB0>,3,distance,0.7817172171852356,0.21828278281476443
50,<function bhattacharyya_distance at 0x0000022CE0295AB0>,4,uniform,0.7448068092675143,0.2551931907324857
50,<function bhattacharyya_distance at 0x0000022CE0295AB0>,4,distance,0.7852855205450658,0.21471447945493416
50,<function bhattacharyya_distance at 0x0000022CE0295AB0>,5,uniform,0.7512302226287147,0.24876977737128525
50,<function bhattacharyya_distance at 0x0000022CE0295AB0>,5,distance,0.7699165434015147,0.23008345659848528
50,<function bhattacharyya_distance at 0x0000022CE0295AB0>,6,uniform,0.7498704615579269,0.2501295384420731
50,<function bhattacharyya_distance at 0x0000022CE0295AB0>,6,distance,0.7718612475011511,0.22813875249884885
50,<function bhattacharyya_distance at 0x0000022CE0295AB0>,7,uniform,0.7496962242531616,0.2503037757468384
50,<function bhattacharyya_distance at 0x0000022CE0295AB0>,7,distance,0.7582583268074726,0.24174167319252737
50,<function bhattacharyya_distance at 0x0000022CE0295AB0>,10,uniform,0.7419622374979994,0.2580377625020006
50,<function bhattacharyya_distance at 0x0000022CE0295AB0>,10,distance,0.7622067894826673,0.2377932105173327
50,<function intersection_distance at 0x0000022CE02953F0>,3,uniform,0.7068730930335502,0.29312690696644983
50,<function intersection_distance at 0x0000022CE02953F0>,3,distance,0.07564474885304595,0.924355251146954
50,<function intersection_distance at 0x0000022CE02953F0>,4,uniform,0.7001041049426249,0.29989589505737513
50,<function intersection_distance at 0x0000022CE02953F0>,4,distance,0.07564474885304595,0.924355251146954
50,<function intersection_distance at 0x0000022CE02953F0>,5,uniform,0.7071327110154146,0.29286728898458536
50,<function intersection_distance at 0x0000022CE02953F0>,5,distance,0.07564474885304595,0.924355251146954
50,<function intersection_distance at 0x0000022CE02953F0>,6,uniform,0.6939082783974481,0.30609172160255194
50,<function intersection_distance at 0x0000022CE02953F0>,6,distance,0.07564474885304595,0.924355251146954
50,<function intersection_distance at 0x0000022CE02953F0>,7,uniform,0.6905585470175223,0.3094414529824777
50,<function intersection_distance at 0x0000022CE02953F0>,7,distance,0.07564474885304595,0.924355251146954
50,<function intersection_distance at 0x0000022CE02953F0>,10,uniform,0.6833604467222676,0.3166395532777324
50,<function intersection_distance at 0x0000022CE02953F0>,10,distance,0.07564474885304595,0.924355251146954
